Société_de_facturation;Société_de_livraison;Code_avancement;Numéro_de_commande;Numéro_de_version;Date_accordée_au_client
01;01;C;C01/QFA726;2020-11-25-16.41.09.657000;27/11/2020
01;01;C;C01/QFA728;2020-11-25-16.41.09.706000;27/11/2020
01;01;C;C01/QFA734;2020-11-25-16.41.09.750000;14/12/2020
01;01;C;C01/QFA734A;2020-11-25-16.41.09.796000;16/12/2020
01;01;C;C01/QFA737;2020-11-25-16.41.09.843000;27/11/2020
01;01;A;C01/GUE882A;2020-11-25-16.44.25.255000;20/07/2020
01;01;A;C01/JXM213A;2020-11-25-16.44.25.385000;10/08/2020
01;01;A;C01/JXM213C;2020-11-25-16.44.25.443000;10/08/2020
01;01;A;C01/JXM213E;2020-11-25-16.44.25.489000;10/08/2020
01;01;C;C01/QFA743;2020-11-25-16.44.25.542000;27/11/2020
01;01;C;C01/QFA746;2020-11-25-16.44.25.591000;27/11/2020
01;01;C;C01/QFA760;2020-11-25-16.44.25.670000;27/11/2020
01;01;C;C01/QFA769;2020-11-25-16.44.25.718000;30/11/2020
01;01;C;C01/QFA775;2020-11-25-16.44.25.761000;27/11/2020
01;01;C;C01/QFA780;2020-11-25-16.44.25.805000;27/11/2020
01;01;A;C01/JXM213H;2020-11-25-16.47.41.279000;10/09/2020
01;01;A;C01/MFX035;2020-11-25-16.47.41.444000;20/10/2020
01;01;A;C01/MFX035A;2020-11-25-16.47.41.517000;20/10/2020
01;01;M;C01/MYY043;2020-11-25-16.47.41.585000;10/12/2020
01;01;M;C01/MYY043A;2020-11-25-16.47.41.685000;10/12/2020
01;01;A;C01/PTN743;2020-11-25-16.47.41.748000;23/10/2020
01;01;M;C01/QDB305;2020-11-25-16.47.41.837000;01/12/2020
01;01;M;C01/QEX568A;2020-11-25-16.47.42.118000;09/12/2020
01;01;M;C01/QFA664;2020-11-25-16.47.42.194000;07/12/2020
01;01;C;C01/QFA794;2020-11-25-16.47.42.269000;27/11/2020
01;01;C;C01/QFA796;2020-11-25-16.47.42.332000;27/11/2020
01;01;C;C01/QFA797;2020-11-25-16.47.42.385000;27/11/2020
01;01;C;C01/QFA797A;2020-11-25-16.47.42.443000;27/11/2020
01;01;C;C01/QFA801;2020-11-25-16.47.42.488000;27/11/2020
01;01;C;C01/QFA805A;2020-11-25-16.47.42.600000;15/12/2020
01;01;C;C01/QFA813;2020-11-25-16.47.42.801000;27/11/2020
01;01;C;C01/QFA814;2020-11-25-16.47.42.840000;27/11/2020
01;01;C;C01/QFA832;2020-11-25-16.50.58.831000;26/11/2020
01;01;C;C01/QFA835;2020-11-25-16.50.58.979000;27/11/2020
01;01;C;C01/QFA845;2020-11-25-16.50.59.022000;27/11/2020
01;01;C;C01/QFA851;2020-11-25-16.50.59.069000;04/12/2020
01;01;C;C01/QFA852;2020-11-25-16.50.59.119000;27/11/2020
01;01;C;C01/QFA854;2020-11-25-16.50.59.164000;01/12/2020
01;01;C;C01/QFA860;2020-11-25-16.50.59.268000;26/11/2020
01;01;C;C01/QFA860A;2020-11-25-16.50.59.366000;16/12/2020
01;01;C;C01/QFA862;2020-11-25-16.54.15.089000;27/11/2020
01;01;C;C01/QFA862A;2020-11-25-16.54.15.144000;30/11/2020
01;01;C;C01/QFA871;2020-11-25-16.54.15.185000;27/11/2020
01;01;C;C01/QFA873;2020-11-25-16.54.15.230000;27/11/2020
01;01;C;C01/QFA878;2020-11-25-16.54.15.273000;27/11/2020
01;01;C;C01/QFA878A;2020-11-25-16.54.15.325000;27/11/2020
01;01;C;C01/QFA878B;2020-11-25-16.54.15.370000;16/12/2020
01;01;C;C01/QFA883;2020-11-25-16.54.15.415000;27/11/2020
01;01;C;C01/QFA886;2020-11-25-16.54.15.464000;27/11/2020
01;01;C;C01/QFA886A;2020-11-25-16.54.15.510000;30/11/2020
01;01;C;C01/QFA888;2020-11-25-16.54.15.554000;27/11/2020
01;01;M;C01/QBL285A;2020-11-25-16.57.31.619000;18/12/2020
01;01;M;C01/QCV774;2020-11-25-16.57.32.083000;14/12/2020
01;01;M;C01/QCY993A;2020-11-25-16.57.32.220000;29/12/2020
01;01;M;C01/QEP458B;2020-11-25-16.57.32.708000;14/12/2020
01;01;M;C01/QFA658A;2020-11-25-16.57.32.827000;10/12/2020
01;01;M;C01/QFA658B;2020-11-25-16.57.32.895000;10/12/2020
01;01;M;C01/QFA709;2020-11-25-16.57.32.941000;27/11/2020
01;01;C;C01/QFA896;2020-11-25-16.57.33.170000;07/12/2020
01;01;C;C01/QFA897;2020-11-25-16.57.33.209000;30/11/2020
01;01;C;C01/QFA898;2020-11-25-16.57.33.251000;27/11/2020
01;01;C;C01/QFA918;2020-11-25-16.57.33.325000;27/11/2020
01;01;C;C01/QFA922;2020-11-25-16.57.33.481000;26/11/2020
01;01;C;C01/QFA931;2020-11-25-16.57.33.659000;01/12/2020
01;01;C;C01/PWX330G;2020-11-25-17.00.49.073000;26/11/2020
01;01;A;C01/PXL540H;2020-11-25-17.00.49.254000;19/11/2020
01;01;C;C01/PYY149H;2020-11-25-17.00.49.311000;23/11/2020
01;01;M;C01/QEY803;2020-11-25-17.00.49.460000;04/12/2020
01;01;C;C01/QFA940;2020-11-25-17.00.49.673000;01/12/2020
01;01;C;C01/QFA950;2020-11-25-17.00.49.752000;27/11/2020
01;15;C;C01/QFA951;2020-11-25-17.00.49.793000;27/11/2020
01;01;C;C01/QFA956;2020-11-25-17.00.49.828000;30/11/2020
01;01;C;C01/QFA979;2020-11-25-17.00.49.870000;27/11/2020
01;01;C;C01/QFA980;2020-11-25-17.00.49.906000;27/11/2020
01;01;C;C01/QFA981;2020-11-25-17.00.49.945000;27/11/2020
01;01;M;C01/QDV404A;2020-11-25-17.04.05.324000;03/12/2020
01;01;C;C01/QFA986;2020-11-25-17.04.05.465000;27/11/2020
01;01;C;C01/QFB009;2020-11-25-17.04.05.567000;27/11/2020
01;15;C;C01/QFB015;2020-11-25-17.04.05.695000;27/11/2020
01;01;C;C01/QFB020;2020-11-25-17.04.05.741000;27/11/2020
01;01;C;C01/QFB022;2020-11-25-17.04.05.782000;27/11/2020
01;01;C;C01/QFB022A;2020-11-25-17.04.05.825000;27/11/2020
01;01;C;C01/QFB027;2020-11-25-17.04.05.867000;27/11/2020
01;01;C;C01/QFB034;2020-11-25-17.04.05.970000;16/12/2020
01;01;C;C01/QFB034A;2020-11-25-17.04.06.128000;16/12/2020
01;01;M;C01/QAB596M;2020-11-25-17.07.21.540000;10/12/2020
01;01;C;C01/QAB596O;2020-11-25-17.07.21.722000;27/11/2020
01;01;A;C01/QBA139A;2020-11-25-17.07.21.767000;18/11/2020
01;01;M;C01/QFA930;2020-11-25-17.07.22.167000;10/12/2020
01;01;M;C01/QFA937;2020-11-25-17.07.22.229000;04/12/2020
01;01;C;C01/QFB038;2020-11-25-17.07.22.282000;27/11/2020
01;01;C;C01/QFB038A;2020-11-25-17.07.22.336000;27/11/2020
01;01;C;C01/QFB038B;2020-11-25-17.07.22.381000;29/12/2020
01;01;C;C01/QFB038C;2020-11-25-17.07.22.422000;26/01/2021
01;01;C;C01/QFB043;2020-11-25-17.07.22.483000;27/11/2020
01;01;C;C01/QFB056A;2020-11-25-17.07.22.589000;04/12/2020
01;01;C;C01/QFB059;2020-11-25-17.07.22.632000;27/11/2020
01;01;C;C01/QFB060;2020-11-25-17.07.22.680000;27/11/2020
01;01;C;C01/QFB060A;2020-11-25-17.07.22.720000;27/11/2020
01;01;C;C01/QFB060B;2020-11-25-17.07.22.762000;27/11/2020
01;01;C;C01/QFB060C;2020-11-25-17.07.22.809000;27/11/2020
01;01;C;C01/QFB060D;2020-11-25-17.07.22.853000;30/11/2020
01;01;C;C01/QFB060E;2020-11-25-17.07.22.894000;07/12/2020
01;01;C;C01/QFB071;2020-11-25-17.07.22.978000;27/11/2020
01;01;C;C01/QFB075;2020-11-25-17.07.23.025000;27/11/2020
01;01;C;C01/QFB076;2020-11-25-17.07.23.068000;07/12/2020
01;01;C;C01/QFB077;2020-11-25-17.07.23.111000;02/12/2020
01;01;C;C01/QFB078;2020-11-25-17.07.23.150000;27/11/2020
01;01;C;C01/QFB078A;2020-11-25-17.07.23.197000;30/11/2020
01;01;C;C01/QFB085;2020-11-25-17.07.23.243000;30/11/2020
01;01;A;C01/NUR407;2020-11-25-17.10.38.663000;05/08/2020
01;01;M;C01/PVU380;2020-11-25-17.10.38.808000;04/12/2020
01;01;M;C01/QAB596H;2020-11-25-17.10.38.900000;11/12/2020
01;01;M;C01/QAV449B;2020-11-25-17.10.39.057000;02/12/2020
01;01;C;C01/QFB104;2020-11-25-17.10.39.190000;27/11/2020
01;01;C;C01/QFB108;2020-11-25-17.10.39.236000;27/11/2020
01;01;C;C01/QFB109;2020-11-25-17.10.39.272000;27/11/2020
01;01;C;C01/QFB110;2020-11-25-17.10.39.316000;27/11/2020
01;01;C;C01/QFB111;2020-11-25-17.10.39.355000;27/11/2020
01;01;M;C01/PYD394;2020-11-25-17.13.54.895000;15/12/2020
01;01;M;C01/PYD394A;2020-11-25-17.13.55.072000;15/12/2020
01;01;M;C01/QEB181;2020-11-25-17.13.55.853000;04/01/2021
01;01;M;C01/QEB181A;2020-11-25-17.13.55.916000;04/01/2021
01;01;C;C01/QFB129;2020-11-25-17.13.56.206000;27/11/2020
01;01;C;C01/QFB130;2020-11-25-17.13.56.271000;29/12/2020
01;01;C;C01/QFB131;2020-11-25-17.13.56.352000;29/12/2020
01;01;C;C01/QFB136;2020-11-25-17.13.56.613000;27/11/2020
01;01;C;C01/QFB137;2020-11-25-17.13.56.664000;01/12/2020
01;01;C;C01/QFB142;2020-11-25-17.13.56.719000;27/11/2020
01;01;C;C01/QFB143;2020-11-25-17.13.56.773000;27/11/2020
01;01;C;C01/QFB144;2020-11-25-17.13.56.819000;27/11/2020
01;01;C;C01/QFB153;2020-11-25-17.13.56.933000;27/11/2020
01;01;M;C01/PYX646A;2020-11-25-17.17.12.421000;30/11/2020
01;01;M;C01/PYX646B;2020-11-25-17.17.12.581000;05/01/2021
01;01;M;C01/PZZ543;2020-11-25-17.17.12.703000;30/11/2020
01;01;M;C01/QCH935A;2020-11-25-17.17.12.767000;08/12/2020
01;01;M;C01/QDY792;2020-11-25-17.17.13.465000;04/01/2021
01;01;M;C01/QEM444B;2020-11-25-17.17.13.684000;01/12/2020
01;01;M;C01/QEZ033A;2020-11-25-17.17.13.867000;03/12/2020
01;01;M;C01/QFB111A;2020-11-25-17.17.14.045000;27/11/2020
01;01;M;C01/QFB133;2020-11-25-17.17.14.190000;29/12/2020
01;01;M;C01/QFB134;2020-11-25-17.17.14.240000;29/12/2020
01;01;M;C01/QFB135;2020-11-25-17.17.14.278000;29/12/2020
01;01;M;C01/QFB156;2020-11-25-17.17.14.321000;02/12/2020
01;01;C;C01/QFB179;2020-11-25-17.17.14.905000;27/11/2020
01;01;C;C01/QFB180;2020-11-25-17.17.14.942000;27/11/2020
01;01;C;C01/QFB184;2020-11-25-17.17.14.980000;27/11/2020
01;01;C;C01/QFB189;2020-11-25-17.17.15.014000;27/11/2020
01;01;A;C01/PTV371A;2020-11-25-17.20.30.428000;10/11/2020
01;01;M;C01/PYX056;2020-11-25-17.20.30.554000;04/01/2021
01;01;M;C01/PYX227;2020-11-25-17.20.30.710000;04/01/2021
01;01;M;C01/PZX362;2020-11-25-17.20.30.759000;05/01/2021
01;01;M;C01/PZX362A;2020-11-25-17.20.30.821000;04/01/2021
01;01;M;C01/PZX362B;2020-11-25-17.20.30.872000;04/01/2021
01;01;M;C01/PZY376;2020-11-25-17.20.30.915000;04/01/2021
01;01;C;C01/QFB191;2020-11-25-17.20.31.108000;27/11/2020
01;01;C;C01/QFB198;2020-11-25-17.20.31.162000;10/12/2020
01;01;C;C01/QFB199;2020-11-25-17.20.31.207000;27/11/2020
01;01;C;C01/QFB201;2020-11-25-17.20.31.287000;27/11/2020
01;01;C;C01/QFB203;2020-11-25-17.20.31.335000;27/11/2020
01;01;C;C01/QFB209;2020-11-25-17.20.31.381000;27/11/2020
01;01;C;C01/QFB212;2020-11-25-17.20.31.541000;27/11/2020
01;01;C;C01/QFB218;2020-11-25-17.20.31.587000;27/11/2020
01;01;M;C01/QBW264;2020-11-25-17.23.47.282000;09/12/2020
01;01;M;C01/QCA283A;2020-11-25-17.23.47.424000;09/12/2020
01;01;M;C01/QCW435A;2020-11-25-17.23.47.486000;08/12/2020
01;01;M;C01/QCZ327;2020-11-25-17.23.47.551000;02/12/2020
01;01;M;C01/QDK303A;2020-11-25-17.23.47.694000;07/12/2020
01;01;M;C01/QDY857A;2020-11-25-17.23.47.841000;10/12/2020
01;01;M;C01/QDZ462;2020-11-25-17.23.47.893000;10/12/2020
01;01;M;C01/QEC194;2020-11-25-17.23.47.949000;25/11/2020
01;01;M;C01/QEG472B;2020-11-25-17.23.48.017000;09/12/2020
01;01;M;C01/QEM209;2020-11-25-17.23.48.077000;26/11/2020
01;01;M;C01/QEM815;2020-11-25-17.23.48.187000;11/12/2020
01;01;M;C01/QEQ437A;2020-11-25-17.23.48.233000;01/12/2020
01;01;M;C01/QET534;2020-11-25-17.23.48.287000;10/12/2020
01;01;M;C01/QET908;2020-11-25-17.23.48.450000;07/12/2020
01;01;M;C01/QEU243;2020-11-25-17.23.48.499000;10/12/2020
01;01;M;C01/QEU813;2020-11-25-17.23.48.562000;14/12/2020
01;01;M;C01/QEV636;2020-11-25-17.23.48.604000;14/12/2020
01;01;M;C01/QEW015D;2020-11-25-17.23.48.656000;14/12/2020
01;01;M;C01/QEW275A;2020-11-25-17.23.48.707000;14/12/2020
01;01;M;C01/QEW460;2020-11-25-17.23.48.754000;01/12/2020
01;01;M;C01/QEY260;2020-11-25-17.23.48.798000;07/12/2020
01;01;M;C01/QFA048A;2020-11-25-17.23.48.859000;10/12/2020
01;01;M;C01/QFB158;2020-11-25-17.23.48.902000;29/12/2020
01;01;M;C01/QFB159;2020-11-25-17.23.48.956000;29/12/2020
01;01;C;C01/QFB227;2020-11-25-17.23.49.034000;27/11/2020
01;01;C;C01/QFB229;2020-11-25-17.23.49.069000;27/11/2020
01;01;M;C01/PYY130;2020-11-25-17.27.04.772000;04/01/2021
01;01;C;C01/QFB247;2020-11-25-17.27.05.007000;27/11/2020
01;01;C;C01/QFB251;2020-11-25-17.27.05.082000;27/11/2020
01;01;C;C01/QFB252;2020-11-25-17.27.05.196000;26/11/2020
01;01;C;C01/QFB262;2020-11-25-17.27.05.299000;30/11/2020
01;01;C;C01/QFB267;2020-11-25-17.27.05.352000;27/11/2020
01;01;C;C01/QFB267A;2020-11-25-17.27.05.436000;27/11/2020
01;01;C;C01/QFB272;2020-11-25-17.27.05.486000;27/11/2020
01;01;M;C01/PYY130A;2020-11-25-17.30.20.764000;04/01/2021
01;01;M;C01/PYY130B;2020-11-25-17.30.20.924000;04/01/2021
01;01;M;C01/PZL084;2020-11-25-17.30.20.981000;04/01/2021
01;01;M;C01/PZN716;2020-11-25-17.30.21.053000;04/01/2021
01;01;M;C01/PZN716A;2020-11-25-17.30.21.114000;04/01/2021
01;01;M;C01/PZX093;2020-11-25-17.30.21.164000;04/01/2021
01;01;M;C01/QCU889;2020-11-25-17.30.21.224000;08/12/2020
01;01;M;C01/QFB160;2020-11-25-17.30.21.292000;12/01/2021
01;01;M;C01/QFB161;2020-11-25-17.30.21.379000;12/01/2021
01;01;M;C01/QFB163;2020-11-25-17.30.21.434000;29/12/2020
01;01;C;C01/QFB276;2020-11-25-17.30.21.496000;30/11/2020
01;01;C;C01/QFB281;2020-11-25-17.30.21.550000;01/12/2020
01;01;C;C01/QFB286;2020-11-25-17.30.21.602000;27/11/2020
01;01;C;C01/QFB286A;2020-11-25-17.30.21.656000;27/11/2020
01;01;C;C01/QFB297;2020-11-25-17.30.21.708000;27/11/2020
01;01;C;C01/QFB301;2020-11-25-17.30.21.756000;01/12/2020
01;01;C;C01/QFB328;2020-11-25-17.30.21.804000;27/11/2020
01;01;C;C01/QFB337;2020-11-25-17.30.21.877000;27/11/2020
01;01;C;C01/QFB338;2020-11-25-17.30.21.929000;27/11/2020
01;01;M;C01/PZX093A;2020-11-25-17.33.37.454000;04/01/2021
01;01;M;C01/PZX093C;2020-11-25-17.33.37.564000;04/01/2021
01;01;M;C01/PZX671;2020-11-25-17.33.37.611000;04/01/2021
01;01;M;C01/PZX910;2020-11-25-17.33.37.767000;04/01/2021
01;01;M;C01/QEA631;2020-11-25-17.33.37.841000;21/12/2020
01;01;M;C01/QEW121;2020-11-25-17.33.37.925000;26/11/2020
01;01;M;C01/QEY086;2020-11-25-17.33.37.997000;21/12/2020
01;01;M;C01/QEY409;2020-11-25-17.33.38.055000;21/12/2020
01;01;M;C01/QEZ206;2020-11-25-17.33.38.109000;09/12/2020
01;01;M;C01/QEZ206D;2020-11-25-17.33.38.171000;21/12/2020
01;01;M;C01/QFA542;2020-11-25-17.33.38.214000;27/11/2020
01;01;M;C01/QFB162;2020-11-25-17.33.38.294000;27/01/2021
01;01;M;C01/QFB164;2020-11-25-17.33.38.367000;29/12/2020
01;01;M;C01/QFB165;2020-11-25-17.33.38.414000;29/12/2020
01;01;M;C01/QFB166;2020-11-25-17.33.38.462000;13/01/2021
01;01;C;C01/QFB346;2020-11-25-17.33.38.517000;27/11/2020
01;01;C;C01/QFB356;2020-11-25-17.33.38.588000;27/11/2020
01;01;C;C01/QFB357;2020-11-25-17.33.38.630000;27/11/2020
01;01;C;C01/QFB366;2020-11-25-17.33.38.689000;27/11/2020
01;01;C;C01/QFB375;2020-11-25-17.33.38.890000;27/11/2020
01;01;C;C01/QFB384;2020-11-25-17.33.38.985000;27/11/2020
01;01;C;C01/QFB385;2020-11-25-17.33.39.069000;27/11/2020
01;01;C;C01/QFB392;2020-11-25-17.33.39.177000;27/11/2020
01;01;C;C01/QFB393;2020-11-25-17.33.39.261000;27/11/2020
01;01;C;C01/QFB404;2020-11-25-17.33.39.338000;27/11/2020
01;01;C;C01/QFB417;2020-11-25-17.33.39.415000;27/11/2020
01;01;C;C01/QFB418;2020-11-25-17.33.39.471000;27/11/2020
01;01;C;C01/QFB429;2020-11-25-17.33.39.548000;27/11/2020
01;01;C;C01/QFB430;2020-11-25-17.33.39.597000;27/11/2020
01;01;C;C01/QFB431;2020-11-25-17.33.39.672000;27/11/2020
01;01;C;C01/QFB441;2020-11-25-17.33.39.754000;27/11/2020
01;01;C;C01/QFB442;2020-11-25-17.33.39.792000;27/11/2020
01;01;C;C01/QFB450;2020-11-25-17.33.39.862000;27/11/2020
01;01;C;C01/QFB451;2020-11-25-17.33.39.901000;27/11/2020
01;01;C;C01/QFB462;2020-11-25-17.33.39.981000;27/11/2020
01;01;C;C01/QFB463;2020-11-25-17.33.40.034000;27/11/2020
01;01;C;C01/QFB474;2020-11-25-17.33.40.118000;27/11/2020
01;01;C;C01/QFB475;2020-11-25-17.33.40.180000;27/11/2020
01;01;C;C01/QFB487;2020-11-25-17.33.40.287000;27/11/2020
01;01;C;C01/QFB488;2020-11-25-17.33.40.325000;08/12/2020
01;01;C;C01/QFB490;2020-11-25-17.33.40.378000;27/11/2020
01;01;C;C01/QFB501;2020-11-25-17.33.40.516000;27/11/2020
01;01;C;C01/QFB503;2020-11-25-17.33.40.570000;27/11/2020
01;01;C;C01/QFB514;2020-11-25-17.33.40.663000;27/11/2020
01;01;C;C01/QFB515;2020-11-25-17.33.40.729000;27/11/2020
01;01;C;C01/QFB525;2020-11-25-17.33.40.826000;27/11/2020
01;01;C;C01/QFB526;2020-11-25-17.33.40.872000;27/11/2020
01;01;C;C01/QFB527;2020-11-25-17.33.40.924000;27/11/2020
01;01;C;C01/QFB536;2020-11-25-17.33.41.013000;27/11/2020
01;01;C;C01/QFB537;2020-11-25-17.33.41.071000;27/11/2020
01;01;C;C01/QFB538;2020-11-25-17.33.41.169000;27/11/2020
01;01;C;C01/QFB539;2020-11-25-17.33.41.212000;27/11/2020
01;01;C;C01/QFB540;2020-11-25-17.33.41.296000;27/11/2020
01;01;C;C01/QFB541;2020-11-25-17.33.41.352000;27/11/2020
01;01;C;C01/QFB542;2020-11-25-17.33.41.434000;27/11/2020
01;01;C;C01/QFB543;2020-11-25-17.33.41.478000;27/11/2020
01;01;C;C01/QFB544;2020-11-25-17.33.41.562000;27/11/2020
01;01;C;C01/QFB545;2020-11-25-17.33.41.633000;27/11/2020
01;01;C;C01/QFB546;2020-11-25-17.33.41.678000;27/11/2020
01;01;C;C01/QFB547;2020-11-25-17.33.41.755000;27/11/2020
01;01;C;C01/QFB548;2020-11-25-17.33.41.797000;27/11/2020
01;01;C;C01/QFB549;2020-11-25-17.33.41.864000;27/11/2020
01;01;C;C01/QFB550;2020-11-25-17.33.41.930000;27/11/2020
01;01;C;C01/QFB551;2020-11-25-17.33.41.986000;27/11/2020
01;01;C;C01/QFB553;2020-11-25-17.33.42.071000;27/11/2020
01;01;C;C01/QFB555;2020-11-25-17.33.42.157000;27/11/2020
01;01;C;C01/QFB556;2020-11-25-17.33.42.200000;27/11/2020
01;01;C;C01/QFB557;2020-11-25-17.33.42.277000;27/11/2020
01;01;C;C01/QFB558;2020-11-25-17.33.42.375000;27/11/2020
01;01;C;C01/QFB559;2020-11-25-17.33.42.450000;27/11/2020
01;01;C;C01/QFB560;2020-11-25-17.33.42.510000;27/11/2020
01;01;C;C01/QFB561;2020-11-25-17.33.42.549000;27/11/2020
01;01;C;C01/QFB562;2020-11-25-17.33.42.592000;27/11/2020
01;01;C;C01/QFB563;2020-11-25-17.33.42.656000;27/11/2020
01;01;C;C01/QFB564;2020-11-25-17.33.42.737000;27/11/2020
01;01;C;C01/QFB565;2020-11-25-17.33.42.798000;27/11/2020
01;01;C;C01/QFB566;2020-11-25-17.33.42.911000;27/11/2020
01;01;C;C01/QFB567;2020-11-25-17.33.42.988000;27/11/2020
01;01;C;C01/QFB568;2020-11-25-17.33.43.155000;27/11/2020
01;01;C;C01/QFB569;2020-11-25-17.33.43.200000;27/11/2020
01;01;C;C01/QFB570;2020-11-25-17.33.43.259000;27/11/2020
01;01;C;C01/QFB571;2020-11-25-17.33.43.295000;27/11/2020
01;01;C;C01/QFB572;2020-11-25-17.33.43.336000;27/11/2020
01;01;C;C01/QFB573;2020-11-25-17.33.43.408000;27/11/2020
01;01;C;C01/QFB574;2020-11-25-17.33.43.454000;27/11/2020
01;01;C;C01/QFB575;2020-11-25-17.33.43.493000;27/11/2020
01;01;C;C01/QFB576;2020-11-25-17.33.43.545000;27/11/2020
01;01;C;C01/QFB579;2020-11-25-17.33.43.592000;27/11/2020
01;01;C;C01/QFB580;2020-11-25-17.33.43.661000;27/11/2020
01;01;C;C01/QFB581;2020-11-25-17.33.43.699000;27/11/2020
01;01;C;C01/QFB582;2020-11-25-17.33.43.755000;27/11/2020
01;01;C;C01/QFB584;2020-11-25-17.33.43.866000;27/11/2020
01;01;C;C01/QFB585;2020-11-25-17.33.43.921000;27/11/2020
01;01;C;C01/QFB586;2020-11-25-17.33.43.985000;27/11/2020
01;01;C;C01/QFB587;2020-11-25-17.33.44.047000;27/11/2020
01;01;C;C01/QFB588;2020-11-25-17.33.44.093000;27/11/2020
01;01;C;C01/QFB589;2020-11-25-17.33.44.236000;27/11/2020
01;01;C;C01/QFB607;2020-11-25-17.33.44.362000;27/11/2020
01;01;C;C01/QFB609;2020-11-25-17.33.44.407000;27/11/2020
01;01;C;C01/QFB619;2020-11-25-17.33.44.478000;27/11/2020
01;01;C;C01/QFB620;2020-11-25-17.33.44.527000;27/11/2020
01;01;C;C01/QFB630;2020-11-25-17.33.44.613000;27/11/2020
01;01;C;C01/QFB631;2020-11-25-17.33.44.677000;27/11/2020
01;01;C;C01/QFB655;2020-11-25-17.33.44.752000;27/11/2020
01;01;C;C01/QFB692;2020-11-25-17.33.44.788000;27/11/2020
01;01;C;C01/QFB703;2020-11-25-17.33.44.824000;27/11/2020
01;01;C;C01/QFB714;2020-11-25-17.33.44.859000;27/11/2020
01;01;C;C01/QFB725;2020-11-25-17.33.44.894000;27/11/2020
01;01;M;C01/PZX980;2020-11-25-17.37.01.290000;04/01/2021
01;01;M;C01/PZY092;2020-11-25-17.37.01.813000;04/01/2021
01;01;M;C01/PZY295;2020-11-25-17.37.01.896000;04/01/2021
01;01;M;C01/PZY295A;2020-11-25-17.37.01.952000;04/01/2021
01;01;M;C01/QBE434;2020-11-25-17.37.02.003000;27/11/2020
01;01;M;C01/QFB167;2020-11-25-17.37.02.202000;29/12/2020
01;01;M;C01/QFB168;2020-11-25-17.37.02.300000;29/12/2020
01;01;C;C01/QFB583;2020-11-25-17.37.02.353000;27/11/2020
01;01;C;C01/QFB734;2020-11-25-17.37.02.415000;27/11/2020
01;01;C;C01/QFB742;2020-11-25-17.37.02.469000;27/11/2020
01;01;C;C01/QFB751;2020-11-25-17.37.02.528000;27/11/2020
01;01;C;C01/QFB760;2020-11-25-17.37.02.573000;27/11/2020
01;01;C;C01/QFB779;2020-11-25-17.37.02.623000;27/11/2020
01;01;C;C01/QFB801;2020-11-25-17.37.02.681000;27/11/2020
01;01;C;C01/QFB814;2020-11-25-17.37.02.754000;27/11/2020
01;01;C;C01/QFB831;2020-11-25-17.37.02.804000;01/12/2020
01;01;C;C01/QFB844;2020-11-25-17.40.18.622000;27/11/2020
01;01;M;C01/QDU178A;2020-11-25-17.43.34.555000;07/12/2020
01;01;M;C01/QES464;2020-11-25-17.43.34.835000;26/11/2020
01;01;M;C01/QES730A;2020-11-25-17.43.34.894000;07/12/2020
01;01;M;C01/QEV704B;2020-11-25-17.43.34.939000;07/12/2020
01;01;M;C01/QEW387;2020-11-25-17.43.34.995000;09/12/2020
01;01;M;C01/QFB029;2020-11-25-17.43.35.058000;07/12/2020
01;01;C;C01/QFB853;2020-11-25-17.43.35.115000;07/12/2020
01;15;C;C01/QFB855;2020-11-25-17.43.35.154000;15/12/2020
01;01;C;C01/QFB857;2020-11-25-17.46.50.758000;27/11/2020
01;01;C;C01/QFB858;2020-11-25-17.46.50.850000;27/11/2020
01;01;C;C01/QFB861A;2020-11-25-17.46.50.899000;03/12/2020
01;01;C;C01/QFB863A;2020-11-25-17.46.51.050000;27/11/2020
01;01;C;C01/QFB871;2020-11-25-17.46.51.143000;27/11/2020
01;01;C;C01/QFB873;2020-11-25-17.50.06.862000;29/12/2020
01;01;C;C01/QFB874;2020-11-25-17.50.06.943000;29/12/2020
01;01;C;C01/QFB875;2020-11-25-17.50.07.005000;29/12/2020
01;01;C;C01/QFB884;2020-11-25-17.50.07.470000;27/11/2020
01;01;C;C01/QFB891;2020-11-25-17.50.07.525000;27/11/2020
01;01;C;C01/QFB891A;2020-11-25-17.50.07.594000;12/01/2021
01;01;C;C01/QFB893;2020-11-25-17.50.07.658000;27/11/2020
01;01;M;C01/QDL715;2020-11-25-17.53.23.165000;16/12/2020
01;01;M;C01/QEB506;2020-11-25-17.53.23.602000;25/11/2020
01;01;M;C01/QEK787;2020-11-25-17.53.23.674000;15/12/2020
01;01;M;C01/QEL645;2020-11-25-17.53.23.736000;09/12/2020
01;01;M;C01/QEM264E;2020-11-25-17.53.23.791000;09/12/2020
01;01;M;C01/QEP593;2020-11-25-17.53.23.847000;04/12/2020
01;01;M;C01/QEP607A;2020-11-25-17.53.23.905000;04/12/2020
01;01;M;C01/QES080A;2020-11-25-17.53.23.960000;07/12/2020
01;01;M;C01/QET404A;2020-11-25-17.53.24.019000;07/12/2020
01;01;M;C01/QET431;2020-11-25-17.53.24.076000;07/12/2020
01;01;M;C01/QEU308;2020-11-25-17.53.24.120000;07/12/2020
01;01;M;C01/QEU569;2020-11-25-17.53.24.181000;16/12/2020
01;01;M;C01/QEW015A;2020-11-25-17.53.24.239000;26/11/2020
